pressure_bar,PC_lat-49.3,PC_lat-46.2,PC_lat-43.0,PC_lat-39.9,PC_lat-36.8,PC_lat-33.9,PC_lat-31.1,PC_lat-28.3,PC_lat-25.6,PC_lat-23.0,PC_lat-20.4,PC_lat-17.9,PC_lat-15.4,PC_lat-12.9,PC_lat-10.5,PC_lat-8.1,PC_lat-5.7,PC_lat-3.3,PC_lat-0.9,PC_lat+1.5,PC_lat+3.9,PC_lat+6.3,PC_lat+8.7,PC_lat+11.1,PC_lat+13.6,PC_lat+16.0,PC_lat+18.5,PC_lat+21.1,PC_lat+23.6,PC_lat+26.3,PC_lat+29.0,PC_lat+31.7,PC_lat+34.6,PC_lat+37.6,PC_lat+40.6,PC_lat+43.8,PC_lat+47.0
0.519901,1.6842e-06,1.7655e-06,1.4557e-06,1.4888e-06,1.4745e-06,1.3076e-06,2.0215e-06,1.9587e-06,2.1067e-06,1.6821e-06,2.3832e-06,1.8453e-06,1.3238e-06,1.5668e-06,2.8046e-06,1.8782e-06,2.7949e-06,2.3206e-06,1.8249e-06,3.2817e-06,2.2051e-06,1.5960e-06,5.5145e-07,1.2639e-06,8.4152e-07,1.4506e-06,1.6165e-06,1.5651e-06,1.5365e-06,1.5369e-06,1.5795e-06,1.8981e-06,2.2832e-06,1.8743e-06,1.5886e-06,1.6298e-06,1.2460e-06
0.527153,1.8564e-06,1.8943e-06,1.6015e-06,1.6493e-06,1.6360e-06,1.4462e-06,2.2160e-06,2.1563e-06,2.3277e-06,1.8458e-06,2.6884e-06,2.0229e-06,1.4453e-06,1.6972e-06,2.9242e-06,2.0125e-06,2.9951e-06,2.4908e-06,1.9925e-06,3.5013e-06,2.4241e-06,1.7199e-06,5.9387e-07,1.3646e-06,9.2096e-07,1.5851e-06,1.7628e-06,1.7319e-06,1.6900e-06,1.7087e-06,1.7453e-06,2.1000e-06,2.4499e-06,2.0635e-06,1.7776e-06,1.7996e-06,1.3882e-06
0.534507,2.0452e-06,2.0321e-06,1.7613e-06,1.8262e-06,1.8142e-06,1.5986e-06,2.4283e-06,2.3727e-06,2.5704e-06,2.0248e-06,3.0304e-06,2.2167e-06,1.5774e-06,1.8377e-06,2.9289e-06,2.1559e-06,3.2088e-06,2.6728e-06,2.1746e-06,3.7349e-06,2.6636e-06,1.8531e-06,6.3936e-07,1.4727e-06,1.0074e-06,1.7314e-06,1.9216e-06,1.9155e-06,1.8580e-06,1.8988e-06,1.9277e-06,2.3223e-06,2.5575e-06,2.2708e-06,1.9879e-06,1.9862e-06,1.5459e-06
0.541963,2.2522e-06,2.1792e-06,1.9362e-06,2.0210e-06,2.0110e-06,1.7663e-06,2.6597e-06,2.6097e-06,2.8371e-06,2.2200e-06,3.4136e-06,2.4280e-06,1.7210e-06,1.9893e-06,2.9336e-06,2.3088e-06,3.4370e-06,2.8672e-06,2.3725e-06,3.9831e-06,2.9254e-06,1.9959e-06,6.8813e-07,1.5889e-06,1.1015e-06,1.8905e-06,2.0939e-06,2.1175e-06,2.0418e-06,2.1089e-06,2.1281e-06,2.5669e-06,2.5680e-06,2.4978e-06,2.2218e-06,2.1910e-06,1.7206e-06
0.549522,2.4790e-06,2.3364e-06,2.1274e-06,2.2356e-06,2.2279e-06,1.9506e-06,2.9120e-06,2.8691e-06,3.1299e-06,2.4331e-06,3.8426e-06,2.6139e-06,1.8125e-06,2.1526e-06,2.9383e-06,2.4720e-06,3.6803e-06,3.0750e-06,2.5875e-06,4.2468e-06,3.2117e-06,2.1491e-06,7.4040e-07,1.6597e-06,1.2038e-06,2.0161e-06,2.2808e-06,2.3397e-06,2.2427e-06,2.3410e-06,2.3482e-06,2.8357e-06,2.5784e-06,2.7462e-06,2.4818e-06,2.4159e-06,1.9139e-06
0.557188,2.7275e-06,2.5043e-06,2.3366e-06,2.4717e-06,2.4669e-06,2.1532e-06,3.1869e-06,2.9556e-06,3.4513e-06,2.6655e-06,3.9375e-06,2.6127e-06,1.8196e-06,2.2551e-06,2.9429e-06,2.5431e-06,3.8922e-06,3.2969e-06,2.8210e-06,4.5269e-06,3.5243e-06,2.3135e-06,7.9641e-07,1.6673e-06,1.2268e-06,2.0247e-06,2.4832e-06,2.5839e-06,2.4624e-06,2.5973e-06,2.5898e-06,3.1313e-06,2.5888e-06,3.0179e-06,2.7119e-06,2.6626e-06,2.1278e-06
0.56496,2.7441e-06,2.6835e-06,2.5652e-06,2.5953e-06,2.7303e-06,2.2570e-06,3.2207e-06,2.9642e-06,3.4680e-06,2.9189e-06,3.9329e-06,2.6115e-06,1.8267e-06,2.2576e-06,2.9476e-06,2.5499e-06,3.8942e-06,3.5339e-06,3.0743e-06,4.7364e-06,3.8658e-06,2.4896e-06,8.2413e-07,1.6748e-06,1.2409e-06,2.0333e-06,2.7026e-06,2.8523e-06,2.5844e-06,2.8801e-06,2.8550e-06,3.3477e-06,2.5992e-06,3.2883e-06,2.7210e-06,2.8814e-06,2.3644e-06
0.572841,2.7503e-06,2.8749e-06,2.6194e-06,2.5989e-06,2.8367e-06,2.2713e-06,3.2233e-06,2.9728e-06,3.4634e-06,2.9609e-06,3.9283e-06,2.6102e-06,1.8339e-06,2.2602e-06,2.9523e-06,2.5565e-06,3.8961e-06,3.6267e-06,3.3491e-06,4.7403e-06,4.2385e-06,2.6784e-06,8.2382e-07,1.6823e-06,1.2550e-06,2.0418e-06,2.9402e-06,2.8766e-06,2.5904e-06,3.1921e-06,3.1458e-06,3.3520e-06,2.6096e-06,3.2895e-06,2.7301e-06,2.8875e-06,2.5407e-06
0.580831,2.7563e-06,3.1168e-06,2.6252e-06,2.6027e-06,2.8453e-06,2.2857e-06,3.2257e-06,2.9815e-06,3.4586e-06,2.9608e-06,3.9238e-06,2.6090e-06,1.8410e-06,2.2629e-06,2.9569e-06,2.5632e-06,3.8979e-06,3.6267e-06,3.6522e-06,4.7441e-06,4.6870e-06,2.6970e-06,8.2350e-07,1.6898e-06,1.2691e-06,2.0505e-06,3.0777e-06,2.8785e-06,2.5964e-06,3.2413e-06,3.2508e-06,3.3563e-06,2.6199e-06,3.2906e-06,2.7393e-06,2.8936e-06,2.5455e-06
0.588933,2.7624e-06,3.2880e-06,2.6312e-06,2.6064e-06,2.8538e-06,2.3001e-06,3.2282e-06,2.9900e-06,3.4539e-06,2.9607e-06,3.9191e-06,2.6078e-06,1.8481e-06,2.2654e-06,2.9616e-06,2.5699e-06,3.8997e-06,3.6266e-06,3.6986e-06,4.7481e-06,5.1903e-06,2.6988e-06,8.2319e-07,1.6973e-06,1.2831e-06,2.0591e-06,3.0720e-06,2.8803e-06,2.6024e-06,3.2454e-06,3.2532e-06,3.3606e-06,2.6304e-06,3.2917e-06,2.7483e-06,2.8998e-06,2.5503e-06
0.597148,2.7685e-06,3.2896e-06,2.6371e-06,2.6100e-06,2.8623e-06,2.3144e-06,3.2307e-06,2.9986e-06,3.4491e-06,2.9606e-06,3.9145e-06,2.6065e-06,1.8552e-06,2.2679e-06,2.9662e-06,2.5765e-06,3.9016e-06,3.6266e-06,3.7027e-06,4.7519e-06,5.7446e-06,2.7005e-06,8.2287e-07,1.7047e-06,1.2972e-06,2.0677e-06,3.0663e-06,2.8820e-06,2.6084e-06,3.2494e-06,3.2555e-06,3.3649e-06,2.6407e-06,3.2927e-06,2.7575e-06,2.9058e-06,2.5550e-06
0.605478,2.7745e-06,3.2912e-06,2.6430e-06,2.6138e-06,2.8708e-06,2.3287e-06,3.2331e-06,3.0071e-06,3.4444e-06,2.9604e-06,3.9099e-06,2.6052e-06,1.8621e-06,2.2705e-06,2.9708e-06,2.5831e-06,3.9034e-06,3.6265e-06,3.7069e-06,4.7556e-06,4.9149e-06,2.7021e-06,8.2255e-07,1.7122e-06,1.3113e-06,2.0762e-06,3.0606e-06,2.8838e-06,2.6143e-06,3.2535e-06,3.2579e-06,3.3692e-06,2.6510e-06,3.2938e-06,2.7665e-06,2.9120e-06,2.5598e-06
0.613924,3.1149e-06,3.6889e-06,2.9675e-06,2.9321e-06,3.2255e-06,2.6248e-06,3.6246e-06,3.3783e-06,3.8532e-06,3.3161e-06,4.3748e-06,2.9170e-06,2.0941e-06,2.5463e-06,3.3332e-06,2.9012e-06,4.3747e-06,4.0625e-06,4.1572e-06,5.3318e-06,5.5059e-06,3.0291e-06,9.2110e-07,1.9265e-06,1.4848e-06,2.3354e-06,3.4223e-06,3.2326e-06,2.9354e-06,3.6492e-06,3.6522e-06,3.7791e-06,2.9814e-06,3.6910e-06,3.1094e-06,3.2689e-06,2.8728e-06
0.622488,3.4937e-06,4.1306e-06,3.3285e-06,3.2862e-06,3.6206e-06,2.9556e-06,4.0597e-06,3.7917e-06,4.3065e-06,3.7111e-06,4.8904e-06,3.2631e-06,2.3525e-06,2.8530e-06,3.7362e-06,3.2552e-06,4.8984e-06,4.5465e-06,4.6579e-06,5.9720e-06,6.1621e-06,3.3922e-06,1.0304e-06,2.1655e-06,1.6793e-06,2.6245e-06,3.8230e-06,3.6200e-06,3.2927e-06,4.0893e-06,4.0904e-06,4.2349e-06,3.3497e-06,4.1323e-06,3.4914e-06,3.6662e-06,3.2212e-06
0.631171,3.9148e-06,4.6208e-06,3.7299e-06,3.6794e-06,4.0601e-06,3.3248e-06,4.5427e-06,4.2515e-06,4.8084e-06,4.1493e-06,5.4616e-06,3.6467e-06,2.6402e-06,3.1935e-06,4.1840e-06,3.6491e-06,5.4795e-06,5.0835e-06,5.2139e-06,6.6827e-06,6.8900e-06,3.7953e-06,1.1517e-06,2.4317e-06,1.8974e-06,2.9466e-06,4.2665e-06,4.0501e-06,3.6901e-06,4.5779e-06,4.5768e-06,4.7411e-06,3.7598e-06,4.6218e-06,3.9164e-06,4.1077e-06,3.6083e-06
0.639975,4.3825e-06,5.1642e-06,4.1757e-06,4.1159e-06,4.5486e-06,3.7364e-06,5.0781e-06,4.7626e-06,5.3637e-06,4.6346e-06,6.0935e-06,4.0716e-06,2.9604e-06,3.5713e-06,4.6809e-06,4.0865e-06,6.1236e-06,5.6782e-06,5.8306e-06,7.4708e-06,7.6964e-06,4.2421e-06,1.2860e-06,2.7281e-06,2.1414e-06,3.3048e-06,4.7568e-06,4.5269e-06,4.1313e-06,5.1201e-06,5.1161e-06,5.3027e-06,4.2160e-06,5.1644e-06,4.3890e-06,4.5981e-06,4.0380e-06
0.648902,4.9011e-06,5.7659e-06,4.6702e-06,4.5996e-06,5.0909e-06,4.1948e-06,5.6712e-06,5.3297e-06,5.9773e-06,5.1718e-06,6.7919e-06,4.5414e-06,3.3159e-06,3.9898e-06,5.2317e-06,4.5719e-06,6.8367e-06,6.3365e-06,6.5140e-06,8.3437e-06,8.5887e-06,4.7370e-06,1.4346e-06,3.0575e-06,2.4144e-06,3.7029e-06,5.2984e-06,5.0548e-06,4.6208e-06,5.7209e-06,5.7134e-06,5.9250e-06,4.7230e-06,5.7650e-06,4.9138e-06,5.1418e-06,4.5145e-06
0.657954,5.4758e-06,6.4314e-06,5.2181e-06,5.1350e-06,5.6922e-06,4.7045e-06,6.3273e-06,5.9585e-06,6.6546e-06,5.7655e-06,7.5630e-06,5.0605e-06,3.7106e-06,4.4530e-06,5.8416e-06,5.1100e-06,7.6255e-06,7.0642e-06,7.2703e-06,9.3093e-06,9.5755e-06,5.2844e-06,1.5988e-06,3.4232e-06,2.7190e-06,4.1450e-06,5.8958e-06,5.6389e-06,5.1632e-06,6.3859e-06,6.3741e-06,6.6139e-06,5.2856e-06,6.4293e-06,5.4959e-06,5.7443e-06,5.0422e-06
0.667131,6.1119e-06,7.1666e-06,5.8245e-06,5.7271e-06,6.3581e-06,5.2707e-06,7.0525e-06,6.6549e-06,7.4011e-06,6.4210e-06,8.4133e-06,5.6334e-06,4.1480e-06,4.9651e-06,6.5161e-06,5.7057e-06,8.4969e-06,7.8675e-06,8.1063e-06,1.0376e-05,1.0665e-05,5.8893e-06,1.7799e-06,3.8288e-06,3.0589e-06,4.6351e-06,6.5540e-06,6.2842e-06,5.7634e-06,7.1211e-06,7.1043e-06,7.3755e-06,5.9093e-06,7.1629e-06,6.1407e-06,6.4110e-06,5.6261e-06
0.676437,6.8149e-06,7.9778e-06,6.4948e-06,6.3810e-06,7.0948e-06,5.8990e-06,7.8527e-06,7.4252e-06,8.2232e-06,7.1438e-06,9.3494e-06,6.2649e-06,4.6324e-06,5.5305e-06,7.2612e-06,6.3644e-06,9.4578e-06,8.7535e-06,9.0294e-06,1.1554e-05,1.1865e-05,6.5567e-06,1.9796e-06,4.2782e-06,3.4375e-06,5.1778e-06,7.2785e-06,6.9963e-06,6.4271e-06,7.9330e-06,7.9102e-06,8.2166e-06,6.5999e-06,7.9723e-06,6.8544e-06,7.1478e-06,6.2712e-06
0.685873,7.5911e-06,8.8719e-06,7.2350e-06,7.1024e-06,7.9088e-06,6.5953e-06,8.7350e-06,8.2762e-06,9.1275e-06,7.9399e-06,1.0380e-05,6.9601e-06,5.1679e-06,6.1541e-06,8.0833e-06,7.0919e-06,1.0518e-05,9.7297e-06,1.0047e-05,1.2853e-05,1.3188e-05,7.2925e-06,2.1995e-06,4.7754e-06,3.8585e-06,5.7783e-06,8.0748e-06,7.7812e-06,7.1599e-06,8.8286e-06,8.7985e-06,9.1444e-06,7.3636e-06,8.8641e-06,7.6431e-06,7.9612e-06,6.9833e-06
0.69544,8.4470e-06,9.8558e-06,8.0511e-06,7.8973e-06,8.8070e-06,7.3661e-06,9.7066e-06,9.2153e-06,1.0121e-05,8.8159e-06,1.1512e-05,7.7245e-06,5.7595e-06,6.8409e-06,8.9892e-06,7.8945e-06,1.1684e-05,1.0803e-05,1.1168e-05,1.4283e-05,1.4645e-05,8.1025e-06,2.4413e-06,5.3248e-06,4.3263e-06,6.4416e-06,8.9489e-06,8.6453e-06,7.9679e-06,9.8148e-06,9.7765e-06,1.0166e-05,8.2073e-06,9.8455e-06,8.5137e-06,8.8581e-06,7.7682e-06
0.705141,9.3895e-06,1.0938e-05,8.9499e-06,8.7720e-06,9.7970e-06,8.2180e-06,1.0774e-05,1.0250e-05,1.1211e-05,9.7784e-06,1.2754e-05,8.5640e-06,6.4119e-06,7.5965e-06,9.9864e-06,8.7787e-06,1.2966e-05,1.1982e-05,1.2403e-05,1.5856e-05,1.6244e-05,8.9932e-06,2.7069e-06,5.9311e-06,4.8454e-06,7.1734e-06,9.9071e-06,9.5956e-06,8.8580e-06,1.0900e-05,1.0852e-05,1.1291e-05,9.1379e-06,1.0924e-05,9.4735e-06,9.8455e-06,8.6322e-06
0.714977,1.0427e-05,1.2126e-05,9.9388e-06,9.7336e-06,1.0887e-05,9.1586e-06,1.1947e-05,1.1389e-05,1.2404e-05,1.0834e-05,1.4115e-05,9.4847e-06,7.1307e-06,8.4266e-06,1.1082e-05,9.7512e-06,1.4374e-05,1.3277e-05,1.3757e-05,1.7582e-05,1.7999e-05,9.9707e-06,2.9983e-06,6.5994e-06,5.4205e-06,7.9799e-06,1.0957e-05,1.0639e-05,9.8371e-06,1.2093e-05,1.2033e-05,1.2527e-05,1.0164e-05,1.2109e-05,1.0531e-05,1.0932e-05,9.5826e-06
0.72495,1.1565e-05,1.3428e-05,1.1025e-05,1.0788e-05,1.2085e-05,1.0195e-05,1.3234e-05,1.2641e-05,1.3711e-05,1.1991e-05,1.5605e-05,1.0494e-05,7.9215e-06,9.3373e-06,1.2285e-05,1.0821e-05,1.5917e-05,1.4695e-05,1.5245e-05,1.9477e-05,1.9923e-05,1.1044e-05,3.3174e-06,7.3351e-06,6.0568e-06,8.8675e-06,1.2105e-05,1.1783e-05,1.0912e-05,1.3402e-05,1.3329e-05,1.3882e-05,1.1291e-05,1.3407e-05,1.1693e-05,1.2125e-05,1.0626e-05
0.735063,1.2815e-05,1.4855e-05,1.2216e-05,1.1945e-05,1.3399e-05,1.1338e-05,1.4644e-05,1.4015e-05,1.5138e-05,1.3258e-05,1.7233e-05,1.1597e-05,8.7903e-06,1.0336e-05,1.3605e-05,1.1993e-05,1.7608e-05,1.6248e-05,1.6874e-05,2.1552e-05,2.2028e-05,1.2219e-05,3.6665e-06,8.1438e-06,6.7599e-06,9.8427e-06,1.3358e-05,1.3036e-05,1.2093e-05,1.4836e-05,1.4748e-05,1.5369e-05,1.2531e-05,1.4829e-05,1.2969e-05,1.3434e-05,1.1769e-05
0.745316,1.4183e-05,1.6415e-05,1.3522e-05,1.3211e-05,1.4841e-05,1.2593e-05,1.6186e-05,1.5521e-05,1.6696e-05,1.4641e-05,1.9009e-05,1.2802e-05,9.7439e-06,1.1428e-05,1.5048e-05,1.3279e-05,1.9456e-05,1.7945e-05,1.8658e-05,2.3822e-05,2.4329e-05,1.3503e-05,4.0480e-06,9.0315e-06,7.5358e-06,1.0913e-05,1.4725e-05,1.4406e-05,1.3385e-05,1.6407e-05,1.6300e-05,1.6995e-05,1.3891e-05,1.6383e-05,1.4369e-05,1.4867e-05,1.3023e-05
0.755713,1.5679e-05,1.8118e-05,1.4949e-05,1.4595e-05,1.6420e-05,1.3971e-05,1.7870e-05,1.7170e-05,1.8393e-05,1.6152e-05,2.0946e-05,1.4116e-05,1.0788e-05,1.2622e-05,1.6627e-05,1.4686e-05,2.1473e-05,1.9797e-05,2.0606e-05,2.6302e-05,2.6839e-05,1.4907e-05,4.4641e-06,1.0005e-05,8.3905e-06,1.2087e-05,1.6215e-05,1.5903e-05,1.4800e-05,1.8123e-05,1.7995e-05,1.8773e-05,1.5381e-05,1.8080e-05,1.5901e-05,1.6435e-05,1.4393e-05
0.766254,1.7315e-05,1.9976e-05,1.6509e-05,1.6105e-05,1.8145e-05,1.5482e-05,1.9707e-05,1.8972e-05,2.0239e-05,1.7798e-05,2.3055e-05,1.5548e-05,1.1931e-05,1.3923e-05,1.8350e-05,1.6224e-05,2.3674e-05,2.1815e-05,2.2732e-05,2.9007e-05,2.9576e-05,1.6437e-05,4.9174e-06,1.1070e-05,9.3308e-06,1.3371e-05,1.7834e-05,1.7535e-05,1.6345e-05,1.9995e-05,1.9844e-05,2.0713e-05,1.7012e-05,1.9929e-05,1.7578e-05,1.8148e-05,1.5889e-05
0.776943,1.9099e-05,2.1998e-05,1.8211e-05,1.7751e-05,2.0029e-05,1.7136e-05,2.1708e-05,2.0940e-05,2.2246e-05,1.9589e-05,2.5345e-05,1.7105e-05,1.3179e-05,1.5343e-05,2.0228e-05,1.7902e-05,2.6069e-05,2.4011e-05,2.5049e-05,3.1953e-05,3.2554e-05,1.8104e-05,5.4106e-06,1.2235e-05,1.0364e-05,1.4775e-05,1.9591e-05,1.9313e-05,1.8030e-05,2.2035e-05,2.1857e-05,2.2827e-05,1.8794e-05,2.1943e-05,1.9408e-05,2.0016e-05,1.7520e-05
0.78778,1.9437e-05,2.2352e-05,1.8535e-05,1.8052e-05,2.0398e-05,1.7499e-05,2.2062e-05,2.1323e-05,2.2560e-05,1.9893e-05,2.5709e-05,1.7363e-05,1.3432e-05,1.5598e-05,2.0574e-05,1.8225e-05,2.6487e-05,2.4384e-05,2.5467e-05,3.2475e-05,3.6008e-05,1.8396e-05,5.4926e-06,1.2475e-05,1.0620e-05,1.5062e-05,1.9857e-05,1.9625e-05,1.8351e-05,2.2406e-05,2.2214e-05,2.3211e-05,1.9156e-05,2.2292e-05,1.9771e-05,2.0367e-05,1.7825e-05
0.798769,1.9477e-05,2.2363e-05,1.8574e-05,1.8077e-05,2.0455e-05,1.7595e-05,2.2078e-05,2.1381e-05,2.2528e-05,1.9892e-05,2.5677e-05,1.7353e-05,1.3480e-05,1.5616e-05,2.0605e-05,1.8269e-05,2.6499e-05,2.4384e-05,2.5495e-05,3.2500e-05,3.9641e-05,1.8408e-05,5.4904e-06,1.2526e-05,1.0714e-05,1.5120e-05,1.9819e-05,1.9637e-05,1.8391e-05,2.2433e-05,2.2228e-05,2.3239e-05,1.9225e-05,2.2298e-05,1.9832e-05,2.0408e-05,1.7857e-05
0.809911,1.9518e-05,2.2374e-05,1.8614e-05,1.8101e-05,2.0512e-05,1.7692e-05,2.2095e-05,2.1438e-05,2.2495e-05,1.9891e-05,2.5645e-05,1.7345e-05,1.3527e-05,1.5633e-05,2.0636e-05,1.8314e-05,2.6510e-05,2.4383e-05,2.5522e-05,3.2526e-05,3.9644e-05,1.8419e-05,5.4882e-06,1.2576e-05,1.0809e-05,1.5177e-05,1.9781e-05,1.9649e-05,1.8431e-05,2.2460e-05,2.2244e-05,2.3268e-05,1.9295e-05,2.2306e-05,1.9893e-05,2.0449e-05,1.7889e-05
0.821209,1.9558e-05,2.2384e-05,1.8653e-05,1.8125e-05,2.0569e-05,1.7788e-05,2.2111e-05,2.1496e-05,2.2463e-05,1.9890e-05,2.5614e-05,1.7336e-05,1.3575e-05,1.5650e-05,2.0666e-05,1.8359e-05,2.6523e-05,2.4382e-05,2.5550e-05,3.2552e-05,3.9647e-05,1.8431e-05,5.4860e-06,1.2625e-05,1.0903e-05,1.5235e-05,1.9741e-05,1.9660e-05,1.8471e-05,2.2487e-05,2.2260e-05,2.3297e-05,1.9364e-05,2.2312e-05,1.9954e-05,2.0490e-05,1.7920e-05
0.832664,1.9599e-05,2.2395e-05,1.8692e-05,1.8151e-05,2.0625e-05,1.7884e-05,2.2128e-05,2.1553e-05,2.2431e-05,1.9888e-05,2.5583e-05,1.7327e-05,1.3622e-05,1.5666e-05,2.0697e-05,1.8403e-05,2.6535e-05,2.4381e-05,2.5578e-05,3.2577e-05,3.9649e-05,1.8442e-05,5.4837e-06,1.2676e-05,1.0998e-05,1.5292e-05,1.9703e-05,1.9672e-05,1.8511e-05,2.2514e-05,2.2275e-05,2.3326e-05,1.9434e-05,2.2320e-05,2.0015e-05,2.0531e-05,1.7952e-05
0.844279,1.9639e-05,2.2407e-05,1.8732e-05,1.8175e-05,2.0682e-05,1.7981e-05,2.2144e-05,2.1610e-05,2.2399e-05,1.9887e-05,2.5552e-05,1.7319e-05,1.3669e-05,1.5683e-05,2.0728e-05,1.8448e-05,2.6547e-05,2.4381e-05,2.5606e-05,3.2602e-05,3.9653e-05,1.8453e-05,5.4816e-06,1.2726e-05,1.1092e-05,1.5349e-05,1.9664e-05,1.9685e-05,1.8552e-05,2.2542e-05,2.2291e-05,2.3354e-05,1.9503e-05,2.2326e-05,2.0076e-05,2.0571e-05,1.7984e-05
0.856056,1.9680e-05,2.2418e-05,1.8772e-05,1.8200e-05,2.0740e-05,1.8077e-05,2.2160e-05,2.1668e-05,2.2366e-05,1.9886e-05,2.5520e-05,1.7310e-05,1.3716e-05,1.5701e-05,2.0759e-05,1.8492e-05,2.6559e-05,2.4380e-05,2.5633e-05,3.2628e-05,3.9656e-05,1.8465e-05,5.4793e-06,1.2776e-05,1.1187e-05,1.5407e-05,1.9626e-05,1.9696e-05,1.8592e-05,2.2569e-05,2.2307e-05,2.3383e-05,1.9573e-05,2.2333e-05,2.0137e-05,2.0612e-05,1.8015e-05
0.867997,1.9720e-05,2.2428e-05,1.8812e-05,1.8224e-05,2.0797e-05,1.8173e-05,2.2176e-05,2.1725e-05,2.2335e-05,1.9884e-05,2.5489e-05,1.7301e-05,1.3764e-05,1.5718e-05,2.0791e-05,1.8536e-05,2.6571e-05,2.4379e-05,2.5661e-05,3.2653e-05,3.9659e-05,1.8476e-05,5.4771e-06,1.2827e-05,1.1282e-05,1.5465e-05,1.9587e-05,1.9708e-05,1.8632e-05,2.2596e-05,2.2323e-05,2.3412e-05,1.9642e-05,2.2340e-05,2.0197e-05,2.0653e-05,1.8047e-05
0.880105,1.9753e-05,2.2430e-05,1.8849e-05,1.8307e-05,2.0816e-05,1.8245e-05,2.2223e-05,2.1764e-05,2.2333e-05,1.9929e-05,2.5432e-05,1.7364e-05,1.3884e-05,1.5806e-05,2.0830e-05,1.8596e-05,2.6595e-05,2.4388e-05,2.5682e-05,3.2671e-05,3.9664e-05,1.8591e-05,5.5661e-06,1.2835e-05,1.1366e-05,1.5495e-05,1.9534e-05,1.9729e-05,1.8672e-05,2.2586e-05,2.2341e-05,2.3411e-05,1.9705e-05,2.2340e-05,2.0249e-05,2.0685e-05,1.8090e-05
0.892381,1.9784e-05,2.2430e-05,1.8887e-05,1.8401e-05,2.0826e-05,1.8312e-05,2.2276e-05,2.1799e-05,2.2338e-05,1.9982e-05,2.5369e-05,1.7441e-05,1.4019e-05,1.5911e-05,2.0871e-05,1.8659e-05,2.6620e-05,2.4397e-05,2.5701e-05,3.2687e-05,3.9670e-05,1.8728e-05,5.6733e-06,1.2835e-05,1.1450e-05,1.5521e-05,1.9479e-05,1.9754e-05,1.8712e-05,2.2568e-05,2.2361e-05,2.3405e-05,1.9768e-05,2.2339e-05,2.0298e-05,2.0716e-05,1.8136e-05
0.904829,1.9815e-05,2.2430e-05,1.8925e-05,1.8496e-05,2.0837e-05,1.8379e-05,2.2328e-05,2.1833e-05,2.2342e-05,2.0035e-05,2.5307e-05,1.7518e-05,1.4152e-05,1.6014e-05,2.0912e-05,1.8721e-05,2.6646e-05,2.4407e-05,2.5721e-05,3.2704e-05,3.9676e-05,1.8864e-05,5.7804e-06,1.2834e-05,1.1534e-05,1.5546e-05,1.9424e-05,1.9777e-05,1.8752e-05,2.2551e-05,2.2380e-05,2.3399e-05,1.9829e-05,2.2337e-05,2.0348e-05,2.0746e-05,1.8181e-05
0.917451,1.9847e-05,2.2430e-05,1.8962e-05,1.8590e-05,2.0848e-05,1.8446e-05,2.2381e-05,2.1868e-05,2.2347e-05,2.0088e-05,2.5243e-05,1.7596e-05,1.4286e-05,1.6118e-05,2.0953e-05,1.8784e-05,2.6672e-05,2.4417e-05,2.5740e-05,3.2720e-05,3.9682e-05,1.9001e-05,5.8876e-06,1.2834e-05,1.1617e-05,1.5571e-05,1.9369e-05,1.9801e-05,1.8791e-05,2.2533e-05,2.2400e-05,2.3393e-05,1.9891e-05,2.2335e-05,2.0398e-05,2.0776e-05,1.8227e-05
0.930248,1.9878e-05,2.2429e-05,1.8999e-05,1.8684e-05,2.0860e-05,1.8513e-05,2.2434e-05,2.1902e-05,2.2351e-05,2.0142e-05,2.5181e-05,1.7672e-05,1.4420e-05,1.6221e-05,2.0994e-05,1.8846e-05,2.6698e-05,2.4427e-05,2.5759e-05,3.2737e-05,3.9688e-05,1.9136e-05,5.9948e-06,1.2834e-05,1.1701e-05,1.5596e-05,1.9314e-05,1.9825e-05,1.8831e-05,2.2516e-05,2.2419e-05,2.3387e-05,1.9953e-05,2.2333e-05,2.0447e-05,2.0806e-05,1.8273e-05
0.943224,1.9909e-05,2.2429e-05,1.9036e-05,1.8778e-05,2.0870e-05,1.8580e-05,2.2487e-05,2.1937e-05,2.2355e-05,2.0196e-05,2.5118e-05,1.7750e-05,1.4555e-05,1.6325e-05,2.1035e-05,1.8908e-05,2.6723e-05,2.4436e-05,2.5778e-05,3.2752e-05,3.9694e-05,1.9273e-05,6.1019e-06,1.2834e-05,1.1785e-05,1.5622e-05,1.9259e-05,1.9849e-05,1.8871e-05,2.2498e-05,2.2438e-05,2.3381e-05,2.0015e-05,2.2332e-05,2.0497e-05,2.0836e-05,1.8318e-05
0.956381,1.9941e-05,2.2429e-05,1.9074e-05,1.8872e-05,2.0881e-05,1.8647e-05,2.2539e-05,2.1971e-05,2.2360e-05,2.0249e-05,2.5056e-05,1.7827e-05,1.4689e-05,1.6428e-05,2.1076e-05,1.8971e-05,2.6750e-05,2.4447e-05,2.5798e-05,3.2769e-05,3.9700e-05,1.9409e-05,6.2091e-06,1.2834e-05,1.1868e-05,1.5647e-05,1.9204e-05,1.9873e-05,1.8911e-05,2.2480e-05,2.2458e-05,2.3375e-05,2.0077e-05,2.2330e-05,2.0546e-05,2.0867e-05,1.8364e-05
