pressure_bar,PC_lat-49.3,PC_lat-46.2,PC_lat-43.0,PC_lat-39.9,PC_lat-36.8,PC_lat-33.9,PC_lat-31.1,PC_lat-28.3,PC_lat-25.6,PC_lat-23.0,PC_lat-20.4,PC_lat-17.9,PC_lat-15.4,PC_lat-12.9,PC_lat-10.5,PC_lat-8.1,PC_lat-5.7,PC_lat-3.3,PC_lat-0.9,PC_lat+1.5,PC_lat+3.9,PC_lat+6.3,PC_lat+8.7,PC_lat+11.1,PC_lat+13.6,PC_lat+16.0,PC_lat+18.5,PC_lat+21.1,PC_lat+23.6,PC_lat+26.3,PC_lat+29.0,PC_lat+31.7,PC_lat+34.6,PC_lat+37.6,PC_lat+40.6,PC_lat+43.8,PC_lat+47.0
0.491877,1.2532e-05,1.4083e-05,1.0950e-05,1.0918e-05,1.0674e-05,9.6257e-06,1.5175e-05,1.4375e-05,1.5332e-05,1.2462e-05,1.6174e-05,1.3534e-05,9.9372e-06,1.1999e-05,2.3302e-05,1.5369e-05,2.2478e-05,1.8593e-05,1.3702e-05,2.7093e-05,1.6112e-05,1.2784e-05,4.2502e-06,9.9005e-06,6.4332e-06,1.0938e-05,1.2481e-05,1.1283e-05,1.1048e-05,1.1166e-05,1.1484e-05,1.3974e-05,1.8426e-05,1.3852e-05,1.1272e-05,1.2181e-05,9.1584e-06
0.498738,1.3568e-05,1.5247e-05,1.1789e-05,1.1830e-05,1.1676e-05,1.0492e-05,1.6535e-05,1.5776e-05,1.6739e-05,1.3621e-05,1.7878e-05,1.4961e-05,1.0963e-05,1.3141e-05,2.5151e-05,1.6404e-05,2.4217e-05,2.0067e-05,1.4987e-05,2.8938e-05,1.7727e-05,1.3677e-05,4.6638e-06,1.0756e-05,6.9726e-06,1.1955e-05,1.3444e-05,1.2399e-05,1.2273e-05,1.2118e-05,1.2600e-05,1.5155e-05,1.9804e-05,1.5101e-05,1.2275e-05,1.3143e-05,9.8071e-06
0.505695,1.4852e-05,1.6428e-05,1.2873e-05,1.2994e-05,1.2858e-05,1.1496e-05,1.8056e-05,1.7333e-05,1.8449e-05,1.4946e-05,2.0034e-05,1.6455e-05,1.1961e-05,1.4304e-05,2.6832e-05,1.7526e-05,2.6022e-05,2.1569e-05,1.6375e-05,3.0867e-05,1.9506e-05,1.4698e-05,5.0734e-06,1.1632e-05,7.5654e-06,1.3043e-05,1.4579e-05,1.3690e-05,1.3582e-05,1.3333e-05,1.3873e-05,1.6626e-05,2.1260e-05,1.6565e-05,1.3591e-05,1.4352e-05,1.0755e-05
0.512749,1.6378e-05,1.7640e-05,1.4182e-05,1.4404e-05,1.4244e-05,1.2672e-05,1.9767e-05,1.9071e-05,2.0437e-05,1.6430e-05,2.2641e-05,1.8042e-05,1.2997e-05,1.5506e-05,2.8407e-05,1.8756e-05,2.7908e-05,2.3135e-05,1.7881e-05,3.2914e-05,2.1461e-05,1.5845e-05,5.4792e-06,1.2551e-05,8.2420e-06,1.4230e-05,1.5890e-05,1.5160e-05,1.4975e-05,1.4815e-05,1.5321e-05,1.8389e-05,2.2811e-05,1.8248e-05,1.5215e-05,1.5821e-05,1.1986e-05
0.519901,1.8061e-05,1.8933e-05,1.5610e-05,1.5965e-05,1.5812e-05,1.4022e-05,2.1678e-05,2.1004e-05,2.2592e-05,1.8038e-05,2.5557e-05,1.9788e-05,1.4196e-05,1.6802e-05,3.0075e-05,2.0103e-05,2.9915e-05,2.4838e-05,1.9532e-05,3.5125e-05,2.3602e-05,1.7082e-05,5.9024e-06,1.3554e-05,9.0242e-06,1.5556e-05,1.7335e-05,1.6784e-05,1.6477e-05,1.6481e-05,1.6938e-05,2.0355e-05,2.4484e-05,2.0099e-05,1.7036e-05,1.7477e-05,1.3362e-05
0.527153,1.9907e-05,2.0314e-05,1.7174e-05,1.7686e-05,1.7544e-05,1.5508e-05,2.3764e-05,2.3123e-05,2.4961e-05,1.9794e-05,2.8829e-05,2.1693e-05,1.5499e-05,1.8200e-05,3.1358e-05,2.1540e-05,3.2058e-05,2.6660e-05,2.1326e-05,3.7476e-05,2.5946e-05,1.8409e-05,6.3564e-06,1.4633e-05,9.8760e-06,1.6998e-05,1.8904e-05,1.8572e-05,1.8123e-05,1.8323e-05,1.8716e-05,2.2520e-05,2.6272e-05,2.2128e-05,1.9062e-05,1.9298e-05,1.4887e-05
0.534507,2.1932e-05,2.1791e-05,1.8888e-05,1.9583e-05,1.9455e-05,1.7143e-05,2.6040e-05,2.5444e-05,2.7564e-05,2.1713e-05,3.2497e-05,2.3771e-05,1.6916e-05,1.9707e-05,3.1408e-05,2.3075e-05,3.4345e-05,2.8608e-05,2.3276e-05,3.9976e-05,2.8509e-05,1.9834e-05,6.8433e-06,1.5793e-05,1.0803e-05,1.8567e-05,2.0607e-05,2.0541e-05,1.9924e-05,2.0362e-05,2.0672e-05,2.4904e-05,2.7426e-05,2.4351e-05,2.1318e-05,2.1299e-05,1.6578e-05
0.541963,2.4152e-05,2.3369e-05,2.0763e-05,2.1673e-05,2.1565e-05,1.8941e-05,2.8522e-05,2.7985e-05,3.0424e-05,2.3807e-05,3.6606e-05,2.6037e-05,1.8455e-05,2.1333e-05,3.1459e-05,2.4712e-05,3.6787e-05,3.0689e-05,2.5394e-05,4.2632e-05,3.1312e-05,2.1363e-05,7.3653e-06,1.7039e-05,1.1812e-05,2.0273e-05,2.2454e-05,2.2707e-05,2.1895e-05,2.2615e-05,2.2821e-05,2.7526e-05,2.7538e-05,2.6785e-05,2.3826e-05,2.3496e-05,1.8451e-05
0.549522,2.6584e-05,2.5055e-05,2.2814e-05,2.3974e-05,2.3891e-05,2.0918e-05,3.1227e-05,3.0767e-05,3.3564e-05,2.6092e-05,4.1207e-05,2.8031e-05,1.9437e-05,2.3084e-05,3.1509e-05,2.6459e-05,3.9391e-05,3.2913e-05,2.7695e-05,4.5455e-05,3.4376e-05,2.3003e-05,7.9248e-06,1.7798e-05,1.2909e-05,2.1620e-05,2.4458e-05,2.5090e-05,2.4050e-05,2.5104e-05,2.5181e-05,3.0409e-05,2.7650e-05,2.9449e-05,2.6614e-05,2.5907e-05,2.0524e-05
0.557188,2.9249e-05,2.6855e-05,2.5057e-05,2.6506e-05,2.6454e-05,2.3090e-05,3.4175e-05,3.1695e-05,3.7010e-05,2.8584e-05,4.2224e-05,2.8018e-05,1.9513e-05,2.4183e-05,3.1559e-05,2.7220e-05,4.1660e-05,3.5288e-05,3.0194e-05,4.8453e-05,3.7722e-05,2.4762e-05,8.5242e-06,1.7879e-05,1.3156e-05,2.1712e-05,2.6629e-05,2.7709e-05,2.6406e-05,2.7852e-05,2.7772e-05,3.3579e-05,2.7761e-05,3.2363e-05,2.9081e-05,2.8553e-05,2.2818e-05
0.56496,2.9427e-05,2.8777e-05,2.7508e-05,2.7831e-05,2.9279e-05,2.4203e-05,3.4538e-05,3.1787e-05,3.7190e-05,3.1301e-05,4.2175e-05,2.8005e-05,1.9589e-05,2.4210e-05,3.1609e-05,2.7292e-05,4.1681e-05,3.7825e-05,3.2905e-05,5.0695e-05,4.1377e-05,2.6647e-05,8.8209e-06,1.7960e-05,1.3307e-05,2.1804e-05,2.8982e-05,3.0587e-05,2.7714e-05,3.0885e-05,3.0616e-05,3.5899e-05,2.7873e-05,3.5263e-05,2.9179e-05,3.0899e-05,2.5355e-05
0.572841,2.9493e-05,3.0829e-05,2.8089e-05,2.7870e-05,3.0420e-05,2.4357e-05,3.4565e-05,3.1879e-05,3.7140e-05,3.1752e-05,4.2126e-05,2.7991e-05,1.9666e-05,2.4238e-05,3.1659e-05,2.7363e-05,4.1701e-05,3.8818e-05,3.5846e-05,5.0737e-05,4.5366e-05,2.8668e-05,8.8176e-06,1.8040e-05,1.3458e-05,2.1896e-05,3.1530e-05,3.0848e-05,2.7778e-05,3.4231e-05,3.3734e-05,3.5946e-05,2.7984e-05,3.5275e-05,2.9277e-05,3.0965e-05,2.7246e-05
0.580831,2.9558e-05,3.3423e-05,2.8152e-05,2.7910e-05,3.0512e-05,2.4511e-05,3.4591e-05,3.1972e-05,3.7089e-05,3.1751e-05,4.2077e-05,2.7978e-05,1.9742e-05,2.4266e-05,3.1709e-05,2.7435e-05,4.1720e-05,3.8818e-05,3.9091e-05,5.0778e-05,5.0167e-05,2.8867e-05,8.8142e-06,1.8121e-05,1.3609e-05,2.1989e-05,3.3004e-05,3.0868e-05,2.7843e-05,3.4758e-05,3.4860e-05,3.5992e-05,2.8095e-05,3.5287e-05,2.9375e-05,3.1030e-05,2.7297e-05
0.588933,2.9623e-05,3.5259e-05,2.8216e-05,2.7950e-05,3.0603e-05,2.4665e-05,3.4618e-05,3.2064e-05,3.7038e-05,3.1750e-05,4.2027e-05,2.7965e-05,1.9818e-05,2.4293e-05,3.1759e-05,2.7506e-05,4.1740e-05,3.8817e-05,3.9587e-05,5.0820e-05,5.5553e-05,2.8886e-05,8.8109e-06,1.8201e-05,1.3760e-05,2.2081e-05,3.2943e-05,3.0887e-05,2.7907e-05,3.4802e-05,3.4886e-05,3.6038e-05,2.8207e-05,3.5299e-05,2.9472e-05,3.1096e-05,2.7348e-05
0.597148,2.9688e-05,3.5277e-05,2.8279e-05,2.7989e-05,3.0694e-05,2.4819e-05,3.4645e-05,3.2156e-05,3.6987e-05,3.1748e-05,4.1978e-05,2.7951e-05,1.9894e-05,2.4320e-05,3.1808e-05,2.7577e-05,4.1760e-05,3.8817e-05,3.9631e-05,5.0861e-05,6.1486e-05,2.8904e-05,8.8074e-06,1.8281e-05,1.3911e-05,2.2173e-05,3.2882e-05,3.0906e-05,2.7971e-05,3.4845e-05,3.4911e-05,3.6084e-05,2.8318e-05,3.5310e-05,2.9570e-05,3.1161e-05,2.7399e-05
0.605478,2.9753e-05,3.5294e-05,2.8343e-05,2.8029e-05,3.0785e-05,2.4972e-05,3.4671e-05,3.2247e-05,3.6936e-05,3.1746e-05,4.1928e-05,2.7937e-05,1.9969e-05,2.4348e-05,3.1858e-05,2.7648e-05,4.1779e-05,3.8816e-05,3.9676e-05,5.0901e-05,5.2606e-05,2.8922e-05,8.8040e-06,1.8361e-05,1.4062e-05,2.2264e-05,3.2821e-05,3.0925e-05,2.8035e-05,3.4889e-05,3.4936e-05,3.6130e-05,2.8428e-05,3.5321e-05,2.9667e-05,3.1227e-05,2.7450e-05
0.613924,3.3403e-05,3.9558e-05,3.1822e-05,3.1443e-05,3.4589e-05,2.8147e-05,3.8869e-05,3.6228e-05,4.1320e-05,3.5561e-05,4.6914e-05,3.1281e-05,2.2456e-05,2.7306e-05,3.5744e-05,3.1052e-05,4.6824e-05,4.3482e-05,4.4496e-05,5.7068e-05,5.8931e-05,3.2421e-05,9.8588e-06,2.0659e-05,1.5922e-05,2.5044e-05,3.6699e-05,3.4665e-05,3.1478e-05,3.9133e-05,3.9165e-05,4.0526e-05,3.1971e-05,3.9581e-05,3.3344e-05,3.5055e-05,3.0807e-05
0.622488,3.7465e-05,4.4295e-05,3.5694e-05,3.5240e-05,3.8826e-05,3.1695e-05,4.3535e-05,4.0661e-05,4.6181e-05,3.9797e-05,5.2443e-05,3.4992e-05,2.5227e-05,3.0594e-05,4.0066e-05,3.4842e-05,5.2429e-05,4.8663e-05,4.9855e-05,6.3920e-05,6.5955e-05,3.6308e-05,1.1029e-05,2.3222e-05,1.8008e-05,2.8144e-05,4.0996e-05,3.8820e-05,3.5310e-05,4.3852e-05,4.3864e-05,4.5414e-05,3.5921e-05,4.4313e-05,3.7440e-05,3.9315e-05,3.4543e-05
0.631171,4.1981e-05,4.9552e-05,3.9998e-05,3.9457e-05,4.3539e-05,3.5654e-05,4.8714e-05,4.5592e-05,5.1564e-05,4.4496e-05,5.8568e-05,3.9106e-05,2.8313e-05,3.4246e-05,4.4868e-05,3.9057e-05,5.8649e-05,5.4410e-05,5.5806e-05,7.1527e-05,7.3746e-05,4.0622e-05,1.2327e-05,2.6077e-05,2.0347e-05,3.1598e-05,4.5752e-05,4.3432e-05,3.9571e-05,4.9092e-05,4.9080e-05,5.0842e-05,4.0319e-05,4.9563e-05,4.1998e-05,4.4050e-05,3.8694e-05
0.639975,4.6996e-05,5.5379e-05,4.4779e-05,4.4137e-05,4.8778e-05,4.0068e-05,5.4456e-05,5.1072e-05,5.7518e-05,4.9700e-05,6.5345e-05,4.3662e-05,3.1746e-05,3.8297e-05,5.0196e-05,4.3739e-05,6.5543e-05,6.0776e-05,6.2407e-05,7.9962e-05,8.2377e-05,4.5405e-05,1.3765e-05,2.9255e-05,2.2964e-05,3.5439e-05,5.1010e-05,4.8545e-05,4.4303e-05,5.4906e-05,5.4863e-05,5.6864e-05,4.5211e-05,5.5381e-05,4.7066e-05,4.9308e-05,4.3302e-05
0.648902,5.2558e-05,6.1831e-05,5.0082e-05,4.9324e-05,5.4593e-05,4.4983e-05,6.0816e-05,5.7154e-05,6.4098e-05,5.5460e-05,7.2834e-05,4.8700e-05,3.5559e-05,4.2785e-05,5.6103e-05,4.8935e-05,7.3176e-05,6.7822e-05,6.9721e-05,8.9305e-05,9.1928e-05,5.0702e-05,1.5355e-05,3.2787e-05,2.5891e-05,3.9709e-05,5.6818e-05,5.4206e-05,4.9552e-05,6.1349e-05,6.1268e-05,6.3538e-05,5.0648e-05,6.1822e-05,5.2694e-05,5.5139e-05,4.8412e-05
0.657954,5.8721e-05,6.8968e-05,5.5957e-05,5.5066e-05,6.1041e-05,5.0449e-05,6.7852e-05,6.3897e-05,7.1361e-05,6.1827e-05,8.1103e-05,5.4267e-05,3.9791e-05,4.7752e-05,6.2643e-05,5.4694e-05,8.1618e-05,7.5610e-05,7.7816e-05,9.9641e-05,1.0249e-04,5.6561e-05,1.7112e-05,3.6709e-05,2.9158e-05,4.4449e-05,6.3224e-05,6.0469e-05,5.5368e-05,6.8480e-05,6.8354e-05,7.0925e-05,5.6681e-05,6.8945e-05,5.8936e-05,6.1600e-05,5.4071e-05
0.667131,6.5542e-05,7.6852e-05,6.2460e-05,6.1415e-05,6.8182e-05,5.6521e-05,7.5628e-05,7.1365e-05,7.9367e-05,6.8856e-05,9.0221e-05,6.0411e-05,4.4482e-05,5.3244e-05,6.9876e-05,6.1070e-05,9.0945e-05,8.4209e-05,8.6764e-05,1.1106e-04,1.1415e-04,6.3035e-05,1.9051e-05,4.1059e-05,3.2803e-05,4.9705e-05,7.0283e-05,6.7389e-05,6.1805e-05,7.6364e-05,7.6184e-05,7.9092e-05,6.3369e-05,7.6812e-05,6.5851e-05,6.8749e-05,6.0332e-05
0.676437,7.3081e-05,8.5551e-05,6.9648e-05,6.8428e-05,7.6082e-05,6.3259e-05,8.4210e-05,7.9625e-05,8.8183e-05,7.6607e-05,1.0026e-04,6.7183e-05,4.9676e-05,5.9307e-05,7.7866e-05,6.8120e-05,1.0123e-04,9.3692e-05,9.6645e-05,1.2367e-04,1.2700e-04,7.0179e-05,2.1188e-05,4.5878e-05,3.6862e-05,5.5525e-05,7.8052e-05,7.5026e-05,6.8922e-05,8.5071e-05,8.4826e-05,8.8112e-05,7.0775e-05,8.5492e-05,7.3504e-05,7.6650e-05,6.7250e-05
0.685873,8.1404e-05,9.5139e-05,7.7585e-05,7.6164e-05,8.4811e-05,7.0726e-05,9.3671e-05,8.8751e-05,9.7880e-05,8.5145e-05,1.1131e-04,7.4638e-05,5.5419e-05,6.5994e-05,8.6682e-05,7.5907e-05,1.1258e-04,1.0414e-04,1.0754e-04,1.3757e-04,1.4116e-04,7.8054e-05,2.3542e-05,5.1210e-05,4.1377e-05,6.1964e-05,8.6591e-05,8.3443e-05,7.6780e-05,9.4675e-05,9.4352e-05,9.8061e-05,7.8965e-05,9.5055e-05,8.1962e-05,8.5373e-05,7.4886e-05
0.69544,9.0583e-05,1.0569e-04,8.6337e-05,8.4688e-05,9.4443e-05,7.8991e-05,1.0409e-04,9.8821e-05,1.0853e-04,9.4538e-05,1.2345e-04,8.2835e-05,6.1763e-05,7.3359e-05,9.6397e-05,8.4497e-05,1.2506e-04,1.1563e-04,1.1954e-04,1.5288e-04,1.5675e-04,8.6724e-05,2.6130e-05,5.7101e-05,4.6394e-05,6.9077e-05,9.5965e-05,9.2709e-05,8.5445e-05,1.0525e-04,1.0484e-04,1.0902e-04,8.8012e-05,1.0558e-04,9.1298e-05,9.4991e-05,8.3303e-05
0.705141,1.0069e-04,1.1729e-04,9.5976e-05,9.4068e-05,1.0506e-04,8.8127e-05,1.1554e-04,1.0992e-04,1.2022e-04,1.0486e-04,1.3677e-04,9.1837e-05,6.8759e-05,8.1462e-05,1.0709e-04,9.3961e-05,1.3878e-04,1.2825e-04,1.3275e-04,1.6971e-04,1.7386e-04,9.6257e-05,2.8973e-05,6.3603e-05,5.1960e-05,7.6925e-05,1.0624e-04,1.0290e-04,9.4990e-05,1.1689e-04,1.1637e-04,1.2108e-04,9.7991e-05,1.1715e-04,1.0159e-04,1.0558e-04,9.2569e-05
0.714977,1.1181e-04,1.3003e-04,1.0658e-04,1.0438e-04,1.1675e-04,9.8213e-05,1.2812e-04,1.2213e-04,1.3302e-04,1.1618e-04,1.5136e-04,1.0171e-04,7.6467e-05,9.0364e-05,1.1884e-04,1.0437e-04,1.5385e-04,1.4211e-04,1.4725e-04,1.8819e-04,1.9265e-04,1.0672e-04,3.2092e-05,7.0770e-05,5.8127e-05,8.5574e-05,1.1750e-04,1.1409e-04,1.0549e-04,1.2968e-04,1.2904e-04,1.3433e-04,1.0899e-04,1.2985e-04,1.1293e-04,1.1723e-04,1.0276e-04
0.72495,1.2402e-04,1.4400e-04,1.1823e-04,1.1569e-04,1.2959e-04,1.0933e-04,1.4192e-04,1.3556e-04,1.4703e-04,1.2859e-04,1.6734e-04,1.1253e-04,8.4947e-05,1.0013e-04,1.3174e-04,1.1582e-04,1.7037e-04,1.5729e-04,1.6317e-04,2.0847e-04,2.1324e-04,1.1821e-04,3.5507e-05,7.8659e-05,6.4951e-05,9.5092e-05,1.2981e-04,1.2636e-04,1.1702e-04,1.4372e-04,1.4293e-04,1.4887e-04,1.2108e-04,1.4377e-04,1.2539e-04,1.3002e-04,1.1395e-04
0.735063,1.3742e-04,1.5930e-04,1.3100e-04,1.2809e-04,1.4369e-04,1.2158e-04,1.5704e-04,1.5029e-04,1.6233e-04,1.4217e-04,1.8480e-04,1.2436e-04,9.4264e-05,1.1084e-04,1.4589e-04,1.2837e-04,1.8846e-04,1.7391e-04,1.8061e-04,2.3068e-04,2.3577e-04,1.3078e-04,3.9244e-05,8.7331e-05,7.2491e-05,1.0555e-04,1.4325e-04,1.3979e-04,1.2968e-04,1.5910e-04,1.5815e-04,1.6481e-04,1.3438e-04,1.5902e-04,1.3908e-04,1.4406e-04,1.2621e-04
0.745316,1.5209e-04,1.7603e-04,1.4500e-04,1.4167e-04,1.5915e-04,1.3504e-04,1.7357e-04,1.6644e-04,1.7904e-04,1.5701e-04,2.0385e-04,1.3728e-04,1.0449e-04,1.2255e-04,1.6137e-04,1.4213e-04,2.0824e-04,1.9207e-04,1.9970e-04,2.5498e-04,2.6040e-04,1.4453e-04,4.3327e-05,9.6851e-05,8.0811e-05,1.1703e-04,1.5791e-04,1.5449e-04,1.4354e-04,1.7594e-04,1.7479e-04,1.8225e-04,1.4896e-04,1.7568e-04,1.5409e-04,1.5943e-04,1.3965e-04
0.755713,1.6814e-04,1.9429e-04,1.6031e-04,1.5651e-04,1.7608e-04,1.4982e-04,1.9163e-04,1.8413e-04,1.9724e-04,1.7321e-04,2.2462e-04,1.5137e-04,1.1569e-04,1.3535e-04,1.7830e-04,1.5719e-04,2.2983e-04,2.1189e-04,2.2055e-04,2.8152e-04,2.8727e-04,1.5955e-04,4.7781e-05,1.0729e-04,8.9977e-05,1.2962e-04,1.7388e-04,1.7054e-04,1.5871e-04,1.9434e-04,1.9297e-04,2.0132e-04,1.6494e-04,1.9388e-04,1.7052e-04,1.7624e-04,1.5434e-04
0.766254,1.8568e-04,2.1421e-04,1.7704e-04,1.7270e-04,1.9458e-04,1.6602e-04,2.1133e-04,2.0345e-04,2.1704e-04,1.9086e-04,2.4723e-04,1.6673e-04,1.2794e-04,1.4931e-04,1.9678e-04,1.7365e-04,2.5339e-04,2.3349e-04,2.4331e-04,3.1047e-04,3.1656e-04,1.7593e-04,5.2633e-05,1.1871e-04,1.0006e-04,1.4339e-04,1.9124e-04,1.8804e-04,1.7528e-04,2.1442e-04,2.1280e-04,2.2212e-04,1.8243e-04,2.1371e-04,1.8850e-04,1.9461e-04,1.7039e-04
0.776943,2.0481e-04,2.3590e-04,1.9529e-04,1.9036e-04,2.1478e-04,1.8376e-04,2.3279e-04,2.2455e-04,2.3856e-04,2.1007e-04,2.7179e-04,1.8343e-04,1.4133e-04,1.6453e-04,2.1692e-04,1.9161e-04,2.7903e-04,2.5700e-04,2.6811e-04,3.4200e-04,3.4844e-04,1.9377e-04,5.7911e-05,1.3120e-04,1.1114e-04,1.5844e-04,2.1009e-04,2.0711e-04,1.9335e-04,2.3630e-04,2.3439e-04,2.4479e-04,2.0154e-04,2.3531e-04,2.0812e-04,2.1464e-04,1.8788e-04
0.78778,2.0843e-04,2.3969e-04,1.9876e-04,1.9358e-04,2.1874e-04,1.8765e-04,2.3659e-04,2.2866e-04,2.4193e-04,2.1333e-04,2.7569e-04,1.8619e-04,1.4404e-04,1.6727e-04,2.2063e-04,1.9507e-04,2.8350e-04,2.6099e-04,2.7258e-04,3.4759e-04,3.8541e-04,1.9690e-04,5.8789e-05,1.3378e-04,1.1388e-04,1.6152e-04,2.1294e-04,2.1045e-04,1.9679e-04,2.4027e-04,2.3821e-04,2.4891e-04,2.0542e-04,2.3905e-04,2.1202e-04,2.1841e-04,1.9115e-04
0.798769,2.0886e-04,2.3981e-04,1.9918e-04,1.9385e-04,2.1935e-04,1.8868e-04,2.3676e-04,2.2928e-04,2.4158e-04,2.1331e-04,2.7535e-04,1.8609e-04,1.4455e-04,1.6746e-04,2.2096e-04,1.9554e-04,2.8363e-04,2.6099e-04,2.7288e-04,3.4786e-04,4.2429e-04,1.9703e-04,5.8766e-05,1.3432e-04,1.1489e-04,1.6214e-04,2.1253e-04,2.1058e-04,1.9722e-04,2.4056e-04,2.3837e-04,2.4921e-04,2.0616e-04,2.3912e-04,2.1267e-04,2.1885e-04,1.9149e-04
0.809911,2.0930e-04,2.3993e-04,1.9961e-04,1.9411e-04,2.1996e-04,1.8972e-04,2.3694e-04,2.2989e-04,2.4123e-04,2.1330e-04,2.7501e-04,1.8600e-04,1.4506e-04,1.6764e-04,2.2129e-04,1.9602e-04,2.8375e-04,2.6098e-04,2.7317e-04,3.4814e-04,4.2432e-04,1.9715e-04,5.8742e-05,1.3486e-04,1.1591e-04,1.6275e-04,2.1212e-04,2.1071e-04,1.9765e-04,2.4085e-04,2.3854e-04,2.4952e-04,2.0691e-04,2.3920e-04,2.1332e-04,2.1929e-04,1.9183e-04
0.821209,2.0973e-04,2.4004e-04,2.0003e-04,1.9437e-04,2.2057e-04,1.9075e-04,2.3711e-04,2.3051e-04,2.4089e-04,2.1329e-04,2.7468e-04,1.8591e-04,1.4557e-04,1.6782e-04,2.2162e-04,1.9650e-04,2.8388e-04,2.6097e-04,2.7347e-04,3.4841e-04,4.2435e-04,1.9727e-04,5.8718e-05,1.3539e-04,1.1692e-04,1.6337e-04,2.1170e-04,2.1083e-04,1.9808e-04,2.4114e-04,2.3871e-04,2.4983e-04,2.0765e-04,2.3927e-04,2.1398e-04,2.1973e-04,1.9217e-04
0.832664,2.1017e-04,2.4016e-04,2.0045e-04,1.9464e-04,2.2118e-04,1.9178e-04,2.3729e-04,2.3113e-04,2.4054e-04,2.1327e-04,2.7434e-04,1.8581e-04,1.4608e-04,1.6800e-04,2.2195e-04,1.9697e-04,2.8401e-04,2.6096e-04,2.7377e-04,3.4868e-04,4.2438e-04,1.9739e-04,5.8694e-05,1.3593e-04,1.1794e-04,1.6399e-04,2.1129e-04,2.1096e-04,1.9851e-04,2.4143e-04,2.3887e-04,2.5014e-04,2.0840e-04,2.3935e-04,2.1463e-04,2.2017e-04,1.9251e-04
0.844279,2.1060e-04,2.4028e-04,2.0088e-04,1.9490e-04,2.2179e-04,1.9282e-04,2.3746e-04,2.3174e-04,2.4020e-04,2.1326e-04,2.7401e-04,1.8572e-04,1.4658e-04,1.6818e-04,2.2228e-04,1.9745e-04,2.8414e-04,2.6096e-04,2.7407e-04,3.4895e-04,4.2442e-04,1.9751e-04,5.8671e-05,1.3647e-04,1.1895e-04,1.6460e-04,2.1087e-04,2.1109e-04,1.9894e-04,2.4173e-04,2.3904e-04,2.5044e-04,2.0914e-04,2.3942e-04,2.1529e-04,2.2060e-04,1.9285e-04
0.856056,2.1104e-04,2.4040e-04,2.0130e-04,1.9517e-04,2.2241e-04,1.9385e-04,2.3764e-04,2.3236e-04,2.3985e-04,2.1325e-04,2.7367e-04,1.8563e-04,1.4709e-04,1.6837e-04,2.2261e-04,1.9793e-04,2.8427e-04,2.6095e-04,2.7436e-04,3.4923e-04,4.2445e-04,1.9764e-04,5.8647e-05,1.3701e-04,1.1996e-04,1.6522e-04,2.1046e-04,2.1121e-04,1.9937e-04,2.4202e-04,2.3921e-04,2.5075e-04,2.0989e-04,2.3949e-04,2.1594e-04,2.2104e-04,1.9319e-04
0.867997,2.1147e-04,2.4051e-04,2.0173e-04,1.9543e-04,2.2302e-04,1.9488e-04,2.3781e-04,2.3297e-04,2.3951e-04,2.1323e-04,2.7333e-04,1.8553e-04,1.4760e-04,1.6855e-04,2.2295e-04,1.9840e-04,2.8440e-04,2.6094e-04,2.7466e-04,3.4950e-04,4.2448e-04,1.9776e-04,5.8623e-05,1.3755e-04,1.2098e-04,1.6584e-04,2.1004e-04,2.1134e-04,1.9980e-04,2.4231e-04,2.3938e-04,2.5106e-04,2.1063e-04,2.3957e-04,2.1659e-04,2.2148e-04,1.9353e-04
0.880105,2.1182e-04,2.4053e-04,2.0213e-04,1.9632e-04,2.2322e-04,1.9565e-04,2.3831e-04,2.3339e-04,2.3949e-04,2.1371e-04,2.7272e-04,1.8621e-04,1.4889e-04,1.6950e-04,2.2337e-04,1.9904e-04,2.8465e-04,2.6103e-04,2.7488e-04,3.4969e-04,4.2454e-04,1.9899e-04,5.9576e-05,1.3764e-04,1.2189e-04,1.6616e-04,2.0948e-04,2.1157e-04,2.0023e-04,2.4220e-04,2.3958e-04,2.5105e-04,2.1131e-04,2.3957e-04,2.1714e-04,2.2182e-04,1.9399e-04
0.892381,2.1216e-04,2.4053e-04,2.0254e-04,1.9733e-04,2.2333e-04,1.9637e-04,2.3888e-04,2.3376e-04,2.3954e-04,2.1428e-04,2.7205e-04,1.8703e-04,1.5033e-04,1.7062e-04,2.2381e-04,1.9971e-04,2.8492e-04,2.6113e-04,2.7509e-04,3.4986e-04,4.2460e-04,2.0045e-04,6.0723e-05,1.3764e-04,1.2279e-04,1.6644e-04,2.0889e-04,2.1183e-04,2.0066e-04,2.4201e-04,2.3979e-04,2.5099e-04,2.1198e-04,2.3955e-04,2.1767e-04,2.2215e-04,1.9448e-04
0.904829,2.1249e-04,2.4053e-04,2.0294e-04,1.9834e-04,2.2345e-04,1.9709e-04,2.3944e-04,2.3413e-04,2.3959e-04,2.1485e-04,2.7138e-04,1.8786e-04,1.5176e-04,1.7173e-04,2.2425e-04,2.0038e-04,2.8520e-04,2.6124e-04,2.7530e-04,3.5004e-04,4.2467e-04,2.0191e-04,6.1870e-05,1.3763e-04,1.2369e-04,1.6671e-04,2.0830e-04,2.1208e-04,2.0109e-04,2.4183e-04,2.4000e-04,2.5092e-04,2.1264e-04,2.3953e-04,2.1820e-04,2.2247e-04,1.9497e-04
